Date,strategy_return,equity
2025-03-26,-0.0033557047,1.08534454472615
2025-03-27,0.0,1.08534454472615
2025-03-28,0.0,1.08534454472615
2025-03-31,0.016835017,1.103616338587472
2025-04-01,0.0033112583,1.1072706973486353
2025-04-02,-0.04290429,1.0597640342410872
2025-04-03,0.0,1.0597640342410872
2025-04-04,-0.023333333,1.0350362071287167
2025-04-08,0.017605586,1.0532586260864352
2025-04-09,0.06888371833333333,1.1258109966179268
2025-04-10,0.018537715833333333,1.1466809609552717
2025-04-11,0.005102027,1.1525313581784513
2025-04-14,0.009463723,1.163438595701066
2025-04-15,-0.003125,1.1598028500895001
2025-04-16,0.0,1.1598028500895001
2025-04-17,0.0,1.1598028500895001
2025-04-18,0.002967359,1.1632444015149388
2025-04-21,0.0,1.1632444015149388
2025-04-22,0.0,1.1632444015149388
2025-04-23,0.0,1.1632444015149388
2025-04-24,0.0,1.1632444015149388
2025-04-25,0.0,1.1632444015149388
2025-04-28,0.0029498525,1.1666758009208587
2025-04-29,0.0,1.1666758009208587
2025-05-05,0.0,1.1666758009208587
2025-05-06,0.0,1.1666758009208587
2025-05-07,0.0,1.1666758009208587
2025-05-08,0.0,1.1666758009208587
2025-05-09,0.0,1.1666758009208587
2025-05-12,0.0,1.1666758009208587
2025-05-13,0.0,1.1666758009208587
2025-05-14,0.0,1.1666758009208587
2025-05-15,0.0,1.1666758009208587
2025-05-16,0.0,1.1666758009208587
2025-05-19,0.0,1.1666758009208587
2025-05-20,0.0,1.1666758009208587
2025-05-21,0.0,1.1666758009208587
2025-05-22,0.005602241,1.1732117999264855
2025-05-23,0.0027855153,1.1764797993453213
2025-05-26,0.0027777778,1.1797477988140912
2025-05-27,0.0,1.1797477988140912
2025-05-28,0.0,1.1797477988140912
2025-05-29,0.0,1.1797477988140912
2025-05-30,0.0,1.1797477988140912
2025-06-02,0.0,1.1797477988140912
2025-06-03,0.0,1.1797477988140912
2025-06-04,0.0,1.1797477988140912
2025-06-05,0.0,1.1797477988140912
2025-06-06,0.0,1.1797477988140912
2025-06-09,0.0,1.1797477988140912
2025-06-10,0.0,1.1797477988140912
2025-06-11,0.0,1.1797477988140912
2025-06-12,0.0,1.1797477988140912
2025-06-13,0.0,1.1797477988140912
2025-06-16,0.0,1.1797477988140912
2025-06-17,0.0,1.1797477988140912
2025-06-18,0.0,1.1797477988140912
2025-06-19,0.0,1.1797477988140912
2025-06-20,0.0,1.1797477988140912
2025-06-23,0.0,1.1797477988140912
2025-06-24,0.0,1.1797477988140912
2025-06-25,0.0,1.1797477988140912
2025-06-26,0.0,1.1797477988140912
2025-06-27,0.0,1.1797477988140912
2025-06-30,0.0,1.1797477988140912
2025-07-01,0.0,1.1797477988140912
2025-07-02,0.0,1.1797477988140912
2025-07-03,0.0,1.1797477988140912
2025-07-04,0.0,1.1797477988140912
2025-07-07,0.0,1.1797477988140912
2025-07-08,0.0,1.1797477988140912
2025-07-09,0.0,1.1797477988140912
2025-07-10,0.0,1.1797477988140912
2025-07-11,0.0,1.1797477988140912
2025-07-14,0.0024813896,1.1826752127326914
2025-07-15,0.0,1.1826752127326914
2025-07-16,0.0,1.1826752127326914
2025-07-17,0.0,1.1826752127326914
2025-07-18,0.0,1.1826752127326914
2025-07-21,0.0,1.1826752127326914
2025-07-22,0.0,1.1826752127326914
2025-07-23,0.0,1.1826752127326914
2025-07-24,0.0,1.1826752127326914
2025-07-25,0.0,1.1826752127326914
2025-07-28,0.0,1.1826752127326914
2025-07-29,0.0,1.1826752127326914
2025-07-30,0.0,1.1826752127326914
2025-07-31,0.0,1.1826752127326914
2025-08-01,0.0,1.1826752127326914
2025-08-04,0.0,1.1826752127326914
2025-08-05,0.0,1.1826752127326914
2025-08-06,0.008281574,1.192469625024903
2025-08-07,0.024640657,1.22185286003806
2025-08-08,0.0,1.22185286003806
2025-08-11,0.0,1.22185286003806
2025-08-12,0.0,1.22185286003806
2025-08-13,0.0,1.22185286003806
2025-08-14,0.0,1.22185286003806
2025-08-15,0.0,1.22185286003806
2025-08-18,0.0,1.22185286003806
2025-08-19,0.0,1.22185286003806
2025-08-20,0.0,1.22185286003806
2025-08-21,0.0,1.22185286003806
2025-08-22,0.0,1.22185286003806
2025-08-25,0.0040816325,1.2268400143818092
2025-08-26,0.0010893231,1.2281764395494796
2025-08-27,-0.006216869,1.220541027515914
2025-08-28,0.010416667,1.2332549969593853
2025-08-29,0.0,1.2332549969593853
2025-09-03,0.0,1.2332549969593853
2025-09-04,0.0,1.2332549969593853
2025-09-05,0.0,1.2332549969593853
2025-09-08,0.0,1.2332549969593853
2025-09-09,-0.0020618557,1.2307122031143511
2025-09-10,-0.0020661156,1.2281694094323863
2025-09-11,0.0,1.2281694094323863
2025-09-12,0.0,1.2281694094323863
2025-09-15,0.0,1.2281694094323863
2025-09-16,-0.0020703934,1.2256266155930156
2025-09-17,-0.004149378,1.2205410274780595
2025-09-18,-0.0020833334,1.2179982335894441
2025-09-19,0.0,1.2179982335894441
2025-09-22,0.0020876827,1.2205410274303394
2025-09-23,0.0020833334,1.2230838213188555
2025-09-24,0.0,1.2230838213188555
2025-09-25,0.0,1.2230838213188555
2025-09-26,0.0,1.2230838213188555
2025-09-29,0.0,1.2230838213188555
2025-09-30,0.0,1.2230838213188555
2025-10-01,-0.004149378,1.218008784218519
2025-10-02,0.0,1.218008784218519
2025-10-03,0.004166667,1.2230838212254325
2025-10-06,0.002074689,1.225621339775407
2025-10-07,0.010351967,1.238308931439258
2025-10-08,0.024590164,1.268759151146014
2025-10-09,0.07,1.357572291726235
2025-10-10,0.0,1.357572291726235
2025-10-13,0.0,1.357572291726235
2025-10-14,0.0,1.357572291726235
2025-10-15,0.0,1.357572291726235
2025-10-16,0.0,1.357572291726235
2025-10-17,0.0,1.357572291726235
2025-10-20,0.0,1.357572291726235
2025-10-21,0.0,1.357572291726235
2025-10-22,0.0,1.357572291726235
2025-10-23,0.0,1.357572291726235
2025-10-24,0.0,1.357572291726235
2025-10-27,0.0,1.357572291726235
2025-10-28,0.0,1.357572291726235
2025-10-29,0.0,1.357572291726235
2025-10-30,0.0,1.357572291726235
2025-10-31,0.0,1.357572291726235
2025-11-03,0.0,1.357572291726235
2025-11-04,0.0,1.357572291726235
2025-11-05,0.0,1.357572291726235
2025-11-06,0.0,1.357572291726235
2025-11-07,0.0,1.357572291726235
2025-11-10,0.0,1.357572291726235
2025-11-11,0.0,1.357572291726235
2025-11-12,0.0,1.357572291726235
2025-11-13,0.0,1.357572291726235
2025-11-14,0.003960396,1.3629488156000984
2025-11-17,0.0019723866,1.365637077580474
2025-11-18,-0.001968504,1.3629488155307086
2025-11-19,-0.0019723866,1.36026055355047
2025-11-20,0.0,1.36026055355047
2025-11-21,-0.0019762847,1.3575722914304746
2025-11-24,-0.003960396,1.3521957675577825
2025-11-25,0.003976143,1.357572291293587
2025-11-26,-0.0059405942,1.3495075052138477
2025-11-27,-0.003984064,1.3441309809445954
2025-11-28,-0.004,1.338754457020817
2025-12-01,0.0,1.338754457020817
2025-12-02,0.004016064,1.3441309806004977
2025-12-03,0.0,1.3441309806004977
2025-12-04,0.008,1.3548840284453016
2025-12-05,-0.007936508,1.3441309805144732
2025-12-08,-0.006,1.3360661946313863
2025-12-09,-0.0040241447,1.3306896709354112
2025-12-10,0.0,1.3306896709354112
2025-12-11,0.0,1.3306896709354112
2025-12-12,0.0,1.3306896709354112
2025-12-15,0.0,1.3306896709354112
2025-12-16,0.0,1.3306896709354112
2025-12-17,0.0,1.3306896709354112
2025-12-18,0.0060975607,1.3388036319768029
2025-12-19,0.0,1.3388036319768029
2025-12-22,-0.018181818,1.3144617480024616
2025-12-23,0.004115226,1.3198710551638466
2025-12-24,-0.0040983604,1.314461747898257
2025-12-25,-0.004115226,1.3090524407373005
2025-12-26,0.010330578,1.3225757090824277
2025-12-29,0.0,1.3225757090824277
2025-12-30,0.0,1.3225757090824277
2025-12-31,0.0,1.3225757090824277
2026-01-05,-0.016064256,1.3013295143123462
2026-01-06,0.0,1.3013295143123462
2026-01-07,0.0,1.3013295143123462
2026-01-08,-0.0040816325,1.2960179654735198
2026-01-09,-0.0020491802,1.2933621911198272
2026-01-12,0.0,1.2933621911198272
2026-01-13,0.0,1.2933621911198272
2026-01-14,0.0,1.2933621911198272
2026-01-15,0.0,1.2933621911198272
2026-01-16,0.0,1.2933621911198272
2026-01-19,0.0,1.2933621911198272
2026-01-20,0.0,1.2933621911198272
2026-01-21,0.0,1.2933621911198272
2026-01-22,0.0,1.2933621911198272
2026-01-23,0.0,1.2933621911198272
2026-01-26,0.0020833334,1.2960566957708846
2026-01-27,0.0,1.2960566957708846
2026-01-28,0.0,1.2960566957708846
2026-01-29,0.0,1.2960566957708846
2026-01-30,0.0,1.2960566957708846
2026-02-02,0.0,1.2960566957708846
2026-02-03,0.0,1.2960566957708846
2026-02-04,0.0,1.2960566957708846
2026-02-05,0.0,1.2960566957708846
2026-02-06,0.0,1.2960566957708846
2026-02-09,-0.004219409,1.2905881024842387
2026-02-10,0.0,1.2905881024842387
2026-02-11,0.0020860161,1.2932802900444893
2026-02-12,0.0022116414999999996,1.2961405624050837
2026-02-13,0.008368201,1.3069869271555423
2026-02-23,0.0005255737999999999,1.3076738452413978
2026-02-24,0.0020703934,1.310381244539938
2026-02-25,0.0,1.310381244539938
2026-02-26,0.0,1.310381244539938
2026-02-27,0.0,1.310381244539938
2026-03-02,0.0,1.310381244539938
2026-03-03,0.0,1.310381244539938
2026-03-04,0.0,1.310381244539938
2026-03-05,0.0,1.310381244539938
2026-03-06,0.0,1.310381244539938
2026-03-09,0.0022222223,1.3132932029630564
2026-03-10,0.019955654,1.3395008277219391
2026-03-11,0.0,1.3395008277219391
2026-03-12,0.0,1.3395008277219391
