model,split,rows,pred_pos_rate,actual_pos_rate,pred_mean,actual_mean,pred_abs_mean,actual_abs_mean,pred_abs_over_actual_abs,corr
lstm_seed_92,val,997,0.34002006018054165,0.38214643931795383,-0.0001949976470434102,-5.011276830491477e-05,0.0006024328973357272,0.008221714819859578,0.07327338767340223,-0.053499398461305345
lstm_signmag,test,1165,0.39914163090128757,0.41630901287553645,-0.00013345109278267814,0.0004335067446351932,0.0006855815280925493,0.00931762289914163,0.0735790163986683,0.03800258423487981
lstm_signmag,train,9755,0.3531522296258329,0.40738083034341366,-5.901119863012196e-05,0.00039423801848676067,0.000826032136584734,0.012179765443419616,0.06782003647131118,0.03931297651369998
lstm_signmag,val,997,0.3811434302908726,0.38214643931795383,-0.00010917220745492473,-5.011276830491477e-05,0.0006355015622736609,0.008221714819859578,0.07729550053701753,-0.022854709775327994
lstm_signmag_best_by_val,test,1165,0.2,0.41630901287553645,-0.0003995274635370816,0.0004335067446351932,0.00047065587435905575,0.00931762289914163,0.050512440721593714,0.03735402359456824
lstm_signmag_best_by_val,train,9755,0.30312660174269607,0.40738083034341366,-0.0002707031394705028,0.00039423801848676067,0.00047969297488044014,0.012179765443419616,0.03938441812437404,0.01182849790154549
lstm_signmag_best_by_val,val,997,0.23470411233701102,0.38214643931795383,-0.0003102409427173621,-5.011276830491477e-05,0.0004142137117917653,0.008221714819859578,0.05038045235906636,-0.06316847269762102
lstm_signmag_ensemble,test,1165,0.25407725321888414,0.41630901287553645,-0.00022246222082015452,0.0004335067446351932,0.00035617547500230043,0.00931762289914163,0.03822600236752578,0.08777795876398704
lstm_signmag_ensemble,train,9755,0.3787801127626858,0.40738083034341366,-4.185419215536319e-05,0.00039423801848676067,0.0003802053382456578,0.012179765443419616,0.03121614615748385,0.03976683207793698
lstm_signmag_ensemble,val,997,0.242728184553661,0.38214643931795383,-0.00023159546189009027,-5.011276830491477e-05,0.0003413811570215446,0.008221714819859578,0.041521892269595316,-0.06448876635736794
lstm_signmag_seed_102,test,1165,0.39914163090128757,0.41630901287553645,-0.00013345109278267814,0.0004335067446351932,0.0006855815280925493,0.00931762289914163,0.0735790163986683,0.03800258423487981
lstm_signmag_seed_102,train,9755,0.3531522296258329,0.40738083034341366,-5.901119863012196e-05,0.00039423801848676067,0.000826032136584734,0.012179765443419616,0.06782003647131118,0.03931297651369998
lstm_signmag_seed_102,val,997,0.3811434302908726,0.38214643931795383,-0.00010917220745492473,-5.011276830491477e-05,0.0006355015622736609,0.008221714819859578,0.07729550053701753,-0.022854709775327994
lstm_signmag_seed_112,test,1165,0.2034334763948498,0.41630901287553645,-0.0004653631324199143,0.0004335067446351932,0.0006726977707612017,0.00931762289914163,0.07219628633212585,0.08756310215586906
lstm_signmag_seed_112,train,9755,0.364633521271143,0.40738083034341366,-6.66059576804815e-05,0.00039423801848676067,0.0007476490498198989,0.012179765443419616,0.061384519537183095,0.016226044114051458
lstm_signmag_seed_112,val,997,0.279839518555667,0.38214643931795383,-0.00031105684669593785,-5.011276830491477e-05,0.0005527535624944333,0.008221714819859578,0.0672309335224393,-0.05485548023588438
lstm_signmag_seed_42,test,1165,0.31072961373390556,0.41630901287553645,-0.0001919734496216309,0.0004335067446351932,0.0005114270844387982,0.00931762289914163,0.054888150118836916,0.005295112262799038
lstm_signmag_seed_42,train,9755,0.4460276781137878,0.40738083034341366,4.150196665425626e-05,0.00039423801848676067,0.0005543303526586642,0.012179765443419616,0.04551239966268425,0.01977625076995376
lstm_signmag_seed_42,val,997,0.26178535606820463,0.38214643931795383,-0.0002749590636052859,-5.011276830491477e-05,0.0004978586625908425,0.008221714819859578,0.06055411474358894,-0.051369962458449984
lstm_signmag_seed_52,test,1165,0.2,0.41630901287553645,-0.0003995274635370816,0.0004335067446351932,0.00047065587435905575,0.00931762289914163,0.050512440721593714,0.03735402359456824
lstm_signmag_seed_52,train,9755,0.30312660174269607,0.40738083034341366,-0.0002707031394705028,0.00039423801848676067,0.00047969297488044014,0.012179765443419616,0.03938441812437404,0.01182849790154549
lstm_signmag_seed_52,val,997,0.23470411233701102,0.38214643931795383,-0.0003102409427173621,-5.011276830491477e-05,0.0004142137117917653,0.008221714819859578,0.05038045235906636,-0.06316847269762102
lstm_signmag_seed_62,test,1165,0.37510729613733906,0.41630901287553645,-0.00015312018685133047,0.0004335067446351932,0.0005893582661522747,0.00931762289914163,0.06325199812567735,0.06383545083256309
lstm_signmag_seed_62,train,9755,0.4568939005638134,0.40738083034341366,7.983672902803075e-05,0.00039423801848676067,0.000722938280948164,0.012179765443419616,0.05935568170885813,0.04086157871629845
lstm_signmag_seed_62,val,997,0.29689067201604813,0.38214643931795383,-0.00017825631586349046,-5.011276830491477e-05,0.0005191902950660983,0.008221714819859578,0.06314866258946279,0.01908838629677862
lstm_signmag_seed_72,test,1165,0.29012875536480687,0.41630901287553645,-0.00032149932047708155,0.0004335067446351932,0.0006476326559558798,0.00931762289914163,0.06950621021758047,0.08902339986062267
lstm_signmag_seed_72,train,9755,0.4647872885699641,0.40738083034341366,2.7946780171938493e-05,0.00039423801848676067,0.0007013387025218062,0.012179765443419616,0.05758228315478109,0.027543901996767633
lstm_signmag_seed_72,val,997,0.20661985957873621,0.38214643931795383,-0.00048152092506391673,-5.011276830491477e-05,0.0006375194707194834,0.008221714819859578,0.07754093698063488,-0.07741550535634269
lstm_signmag_seed_82,test,1165,0.44206008583690987,0.41630901287553645,-9.004704659260086e-05,0.0004335067446351932,0.0003552920278245322,0.00931762289914163,0.03813118771497641,0.009875115528714975
lstm_signmag_seed_82,train,9755,0.5396207073295746,0.40738083034341366,-1.755722371631942e-05,0.00039423801848676067,0.00048486350540217376,0.012179765443419616,0.03980893619459083,0.022845318211568516
lstm_signmag_seed_82,val,997,0.4383149448345035,0.38214643931795383,-8.010027182744235e-05,-5.011276830491477e-05,0.0003269666003762888,0.008221714819859578,0.03976866232169717,-0.02511150330515009
lstm_signmag_seed_92,test,1165,0.4274678111587983,0.41630901287553645,-2.4716076921085e-05,0.0004335067446351932,0.000342412416412151,0.00931762289914163,0.0367489026030121,0.04707487521515423
lstm_signmag_seed_92,train,9755,0.42675550999487444,0.40738083034341366,-7.024149352808641e-05,0.00039423801848676067,0.0004923690915754837,0.012179765443419616,0.040425170243446426,0.003128782491085831
lstm_signmag_seed_92,val,997,0.3340020060180542,0.38214643931795383,-0.00010745712848643931,-5.011276830491477e-05,0.00029175740235685055,0.008221714819859578,0.03548619828701789,-0.06430059958862161
lstm_signmag_top2_by_val,test,1165,0.2721030042918455,0.41630901287553645,-0.0002763238248232446,0.0004335067446351932,0.00040431519485551934,0.00931762289914163,0.04339252610156247,0.07733672642498503
lstm_signmag_top2_by_val,train,9755,0.3689390056381343,0.40738083034341366,-9.543320526799171e-05,0.00039423801848676067,0.0004435150604477561,0.012179765443419616,0.03641408880229092,0.038340293102031776
lstm_signmag_top2_by_val,val,997,0.23269809428284854,0.38214643931795383,-0.0002442486285774022,-5.011276830491477e-05,0.00037495197933768305,0.008221714819859578,0.045605082096983635,-0.02057991643373251
lstm_top2_by_val,test,1165,0.3776824034334764,0.41630901287553645,-0.0004292092744349356,0.0004335067446351932,0.0010810420959060086,0.00931762289914163,0.11602123284100686,0.05233051710905171
lstm_top2_by_val,train,9755,0.5244490005125577,0.40738083034341366,0.0002975373041845577,0.00039423801848676067,0.0011786346671564369,0.012179765443419616,0.09676989861846806,0.04220321893635923
lstm_top2_by_val,val,997,0.29087261785356067,0.38214643931795383,-0.00045500585453470415,-5.011276830491477e-05,0.0008847038390542627,0.008221714819859578,0.10760575603002646,-0.009863778932387712
